user.id	output.age.19-29	output.age.30-39	output.age.<=18	output.age.>=40	output.gender.female	output.gender.male	output.org.is-org	output.org.non-org
392367341	0.6031	0.1828	0.2111	0.003	0.9969	0.0031	0.0	1.0
21784020	0.6115	0.2362	0.0202	0.1321	0.9976	0.0024	0.0002	0.9998
229502433	0.0001	0.0001	0.0002	0.9996	0.002	0.998	0.5233	0.4767
2329377427	0.034	0.4812	0.0041	0.4807	0.9923	0.0077	0.0005	0.9995
232899414	0.0133	0.9008	0.0003	0.0856	0.0	1.0	0.0	1.0
823483596	0.2352	0.7103	0.0126	0.0419	0.0003	0.9997	0.0	1.0
2332967849	0.0372	0.811	0.0025	0.1492	0.9998	0.0002	0.0	1.0
1111253509	0.0321	0.4797	0.0058	0.4824	0.9357	0.0643	0.0035	0.9965
636553	0.4274	0.4463	0.0896	0.0366	0.0032	0.9968	0.0007	0.9993
840311914332839937	0.9125	0.0026	0.0815	0.0034	0.9954	0.0046	0.0	1.0
167901857	0.3552	0.0528	0.584	0.008	0.0214	0.9786	0.8604	0.1396
23357789	0.4577	0.0769	0.4214	0.0439	0.3513	0.6487	0.0415	0.9585
3689854457	0.0022	0.0016	0.0025	0.9937	0.0093	0.9907	0.0003	0.9997
76418616	0.0001	0.0001	0.0001	0.9997	0.011	0.989	0.2715	0.7285
53007867	0.0131	0.8927	0.0002	0.0941	0.0006	0.9994	0.0	1.0
81651591	0.4987	0.3148	0.0594	0.1271	0.002	0.998	0.0001	0.9999
91900741	0.5111	0.4714	0.0085	0.009	0.0004	0.9996	0.0	1.0
104024879	0.0118	0.08	0.0011	0.9071	0.0001	0.9999	0.0003	0.9997
4101243735	0.838	0.0662	0.0731	0.0227	0.9747	0.0253	0.0	1.0
314152984	0.2582	0.0684	0.0099	0.6635	0.0255	0.9745	0.0	1.0
314152984	0.2582	0.0684	0.0099	0.6635	0.0255	0.9745	0.0	1.0
461704052	0.6483	0.0346	0.1283	0.1888	0.0009	0.9991	0.0	1.0
2620153867	0.6987	0.1994	0.0888	0.0131	0.0532	0.9468	0.0018	0.9982
294171495	0.3689	0.5923	0.0311	0.0077	0.0006	0.9994	0.0	1.0
69702570	0.5977	0.0606	0.2989	0.0428	0.9665	0.0335	0.0	1.0
363104497	0.9837	0.0135	0.0024	0.0003	0.9914	0.0086	0.0	1.0
1927234339	0.5198	0.3499	0.1053	0.025	0.0042	0.9958	0.0001	0.9999
498535157	0.7335	0.0201	0.2421	0.0042	0.9739	0.0261	0.0	1.0
708484546749050881	0.1283	0.4895	0.0213	0.3609	0.0042	0.9958	0.014	0.986
24989598	0.663	0.0156	0.3159	0.0055	0.9869	0.0131	0.0	1.0
596533267	0.3046	0.0325	0.6606	0.0023	0.2195	0.7805	0.0049	0.9951
316244918	0.159	0.006	0.8341	0.0009	0.4487	0.5513	0.0	1.0
316244918	0.159	0.006	0.8341	0.0009	0.4487	0.5513	0.0	1.0
3441392116	0.0208	0.9756	0.0003	0.0033	0.9969	0.0031	0.0	1.0
2963264807	0.1801	0.0846	0.0216	0.7137	0.9982	0.0018	0.0001	0.9999
93537465	0.2586	0.0101	0.7298	0.0015	0.002	0.998	0.5147	0.4853
34632756	0.0271	0.8727	0.0117	0.0885	0.041	0.959	0.8234	0.1766
62161824	0.7244	0.2359	0.0137	0.0259	0.9988	0.0012	0.0	1.0
291880807	0.5862	0.0943	0.226	0.0935	0.0672	0.9328	0.0095	0.9905
233956416	0.6576	0.0008	0.34	0.0016	0.9658	0.0342	0.0	1.0
182774525	0.2407	0.5394	0.0991	0.1209	0.0222	0.9778	0.0008	0.9992
880629386143305728	0.9212	0.0009	0.0772	0.0007	0.9995	0.0005	0.0	1.0
818811571	0.0009	0.0023	0.0001	0.9967	0.0001	0.9999	0.0002	0.9998
837322825300131840	0.5536	0.3514	0.0216	0.0734	0.9837	0.0163	0.0003	0.9997
557134072	0.0	1.0	0.0	0.0	0.0034	0.9966	0.0	1.0
1052218230943637504	0.0411	0.099	0.0146	0.8453	0.9995	0.0005	0.0031	0.9969
