user.id	output.age.19-29	output.age.30-39	output.age.<=18	output.age.>=40	output.gender.female	output.gender.male	output.org.is-org	output.org.non-org
14124254	0.0029	0.0014	0.0003	0.9954	0.0007	0.9993	0.0002	0.9998
1191728641970966528	0.0588	0.0043	0.9239	0.013	0.9837	0.0163	0.0001	0.9999
237221574	0.3595	0.4133	0.0057	0.2215	0.0004	0.9996	0.0	1.0
413683082	0.302	0.0062	0.6739	0.0179	0.994	0.006	0.0	1.0
60643788	0.6936	0.2028	0.0841	0.0195	0.0347	0.9653	0.0004	0.9996
1021256005080903680	0.3774	0.006	0.4058	0.2108	0.0324	0.9676	0.0	1.0
3288060199	0.1432	0.0077	0.8461	0.0029	0.9978	0.0022	0.0	1.0
56487374	0.3298	0.638	0.0208	0.0113	0.0105	0.9895	0.0006	0.9994
1286732216	0.0077	0.9091	0.0004	0.0827	0.0008	0.9992	0.0	1.0
280772072	0.3481	0.0037	0.645	0.0032	0.711	0.289	0.0002	0.9998
94479117	0.0234	0.446	0.0033	0.5272	0.0001	0.9999	0.0003	0.9997
602844283	0.0013	0.0018	0.0004	0.9965	0.3444	0.6556	0.5573	0.4427
